Date,Open,High,Low,Close,Adj Close,Volume
2014-02-21,506.000000,507.500000,498.500000,501.000000,419.559540,4863597
2014-02-24,500.500000,509.500000,497.630005,505.500000,423.328064,5312152
2014-02-25,506.500000,512.000000,502.500000,511.000000,427.934021,5363844
2014-02-26,510.500000,512.000000,500.500000,502.000000,420.397064,3140600
2014-02-27,500.000000,504.000000,493.453003,502.500000,420.815796,3392400
2014-02-28,502.500000,505.000000,499.299988,503.500000,421.653198,2840255
2014-03-03,496.200012,501.000000,494.200012,499.899994,418.638367,2820621
2014-03-04,502.000000,505.750000,501.000000,504.000000,422.071930,3777229
2014-03-05,503.000000,508.850006,502.500000,503.000000,421.234436,4347405
2014-03-06,503.500000,505.000000,496.700012,496.799988,416.042297,3978461
2014-03-07,496.399994,496.399994,486.500000,488.399994,409.007813,4985570
2014-03-10,487.899994,488.625000,479.399994,481.500000,403.229431,4038005
2014-03-11,481.899994,482.399994,476.000000,480.000000,401.973297,5332455
2014-03-12,477.600006,482.899994,472.000000,473.600006,396.613617,5481336
2014-03-13,467.799988,468.799988,458.500000,458.799988,384.219452,8022477
2014-03-14,455.600006,464.799988,455.600006,461.299988,386.313019,4121584
2014-03-17,460.799988,471.000000,458.799988,466.299988,390.500244,4465374
2014-03-18,461.000000,472.700012,458.899994,467.399994,391.421417,5861392
2014-03-19,469.100006,475.700012,466.899994,472.600006,395.776184,4074350
2014-03-20,469.899994,475.799988,465.299988,471.200012,394.603760,6152817
2014-03-21,471.799988,472.141998,459.700012,459.700012,384.973175,8503631
2014-03-24,459.000000,461.899994,453.299988,454.000000,380.199707,3712490
2014-03-25,454.000000,458.600006,451.799988,455.299988,381.288361,6561451
2014-03-26,455.700012,461.100006,455.500000,459.200012,384.554413,3422676
2014-03-27,457.399994,459.000000,453.799988,455.100006,381.120911,2459485
2014-03-28,457.200012,461.399994,453.100006,453.700012,379.948486,2613706
2014-03-31,455.899994,455.899994,450.200012,451.500000,378.106110,6326435
2014-04-01,452.000000,460.899994,452.000000,459.799988,385.056885,7221352
2014-04-02,460.100006,472.484985,460.100006,469.899994,393.515045,5419474
2014-04-03,469.899994,475.100006,469.899994,471.600006,394.938721,5786886
2014-04-04,463.600006,473.000000,460.799988,461.899994,386.815521,8489417
2014-04-07,458.600006,460.410004,359.200012,452.899994,379.278534,4168587
2014-04-08,451.100006,453.899994,441.600006,453.299988,379.613495,10664917
2014-04-09,454.600006,460.083008,452.899994,456.000000,381.874603,4841139
2014-04-10,469.799988,471.000000,438.100006,442.000000,370.150391,15623388
2014-04-11,437.700012,440.000000,431.600006,435.500000,364.707001,6223776
2014-04-14,433.399994,435.399994,425.500000,426.700012,357.337463,5803463
2014-04-15,429.000000,431.799988,415.899994,416.600006,348.879272,4856744
2014-04-16,420.000000,427.700012,419.299988,427.700012,358.174927,12014899
2014-04-17,427.700012,439.500000,427.399994,434.500000,363.869568,6203504
2014-04-22,434.500000,442.799988,434.500000,442.299988,370.401550,4214625
2014-04-23,443.700012,444.299988,439.100006,440.200012,368.643005,2944155
2014-04-24,440.399994,442.399994,435.399994,437.500000,366.381866,3018176
2014-04-25,438.200012,440.100006,434.200012,437.700012,366.549377,3057547
2014-04-28,438.299988,440.415985,433.399994,433.399994,362.948364,2969560
2014-04-29,433.500000,440.000000,432.700012,439.299988,367.889282,3218233
2014-04-30,440.299988,442.600006,439.000000,441.100006,369.396698,5502630
2014-05-01,443.200012,447.299988,439.200012,444.000000,371.825256,2496621
2014-05-02,444.000000,444.000000,439.799988,440.799988,369.145447,2829217
2014-05-06,440.799988,446.299988,435.299988,437.000000,365.963196,2265100
2014-05-07,435.100006,440.399994,433.899994,436.899994,365.879395,3022030
2014-05-08,438.399994,450.200012,436.700012,449.399994,376.347443,3696379
2014-05-09,450.700012,460.000000,450.138000,458.399994,383.884460,6146837
2014-05-12,459.200012,459.503998,452.299988,458.500000,383.968231,4277389
2014-05-13,458.600006,468.200012,456.899994,468.200012,392.091400,4992701
2014-05-14,468.100006,468.100006,463.200012,464.899994,389.327820,2517335
2014-05-15,465.899994,471.399994,460.000000,461.000000,386.061798,6680545
2014-05-16,460.500000,461.899994,450.000000,455.500000,381.455872,5049411
2014-05-19,456.000000,460.785004,447.500000,451.000000,377.687378,5856570
2014-05-20,445.000000,448.700012,434.100006,446.000000,373.500153,8194438
2014-05-21,441.600006,453.500000,439.600006,452.299988,378.776031,6612366
2014-05-22,451.399994,452.976990,445.600006,447.799988,375.007599,4994543
2014-05-23,446.700012,447.809998,440.500000,443.200012,371.155304,3578443
2014-05-27,443.200012,453.500000,443.200012,450.700012,377.436127,3893048
2014-05-28,440.700012,458.000000,438.200012,443.600006,380.610779,8445618
2014-05-29,442.000000,456.799988,441.600006,442.799988,379.924347,2898703
2014-05-30,442.299988,455.500000,441.799988,449.200012,385.415588,4349017
2014-06-02,450.600006,454.708008,448.899994,450.299988,386.359375,2776851
2014-06-03,450.100006,451.503998,445.200012,446.500000,383.098999,3389058
2014-06-04,446.299988,450.250000,443.799988,450.200012,386.273621,3566256
2014-06-05,450.899994,455.700012,445.100006,452.600006,388.332764,5095032
2014-06-06,453.200012,455.570007,445.200012,451.000000,386.959991,4025015
2014-06-09,450.799988,454.799988,449.700012,454.100006,389.619781,2936666
2014-06-10,453.000000,456.600006,451.799988,455.700012,390.992615,2503456
2014-06-11,455.500000,461.000000,454.500000,458.000000,392.966003,4117369
2014-06-12,458.500000,458.799988,452.000000,453.200012,388.847595,2880970
2014-06-13,451.500000,453.315002,436.000000,442.100006,379.323761,4366323
2014-06-16,441.899994,444.899994,437.100006,437.899994,375.720123,3545882
2014-06-17,440.000000,440.000000,431.500000,435.299988,373.489349,3210553
2014-06-18,435.700012,438.799988,435.700012,438.500000,376.234894,2660793
2014-06-19,441.500000,443.700012,437.799988,439.500000,377.092957,2741799
2014-06-20,439.000000,442.290009,432.000000,433.700012,372.116547,7884852
2014-06-23,432.600006,433.600006,427.100006,432.600006,371.172729,3630398
2014-06-24,433.200012,434.200012,428.700012,433.799988,372.202301,3909363
2014-06-25,433.100006,434.200012,425.100006,426.200012,365.681488,3946786
2014-06-26,427.799988,429.299988,422.799988,426.100006,365.595703,3108097
2014-06-27,425.200012,438.571991,425.108002,431.899994,370.572113,2733743
2014-06-30,433.799988,434.100006,424.100006,425.200012,364.823486,4129598
2014-07-01,425.700012,427.566010,422.100006,427.000000,366.367920,4156020
2014-07-02,427.600006,433.899994,427.000000,432.000000,370.657898,3343587
2014-07-03,432.200012,437.600006,431.899994,434.000000,372.373932,3603549
2014-07-04,434.399994,437.627991,433.299988,436.299988,374.347321,2063123
2014-07-07,436.399994,436.600006,431.399994,433.200012,371.687561,3443715
2014-07-08,436.000000,439.899994,425.100006,427.399994,366.711121,6502570
2014-07-09,427.399994,428.070007,415.700012,418.000000,358.645844,5088812
2014-07-10,417.200012,423.799988,413.299988,423.000000,362.935883,7134246
2014-07-11,424.399994,429.799988,422.399994,426.700012,366.110504,6191774
2014-07-14,427.500000,436.899994,426.000000,435.399994,373.575134,5004434
2014-07-15,433.799988,438.100006,426.000000,427.100006,366.453705,5121359
2014-07-16,428.500000,438.500000,428.500000,438.000000,375.805939,3493875
2014-07-17,436.899994,438.200012,432.700012,433.200012,371.687561,2282802
2014-07-18,432.500000,436.299988,427.600006,435.700012,373.832520,2732610
2014-07-21,436.399994,440.899994,430.619995,439.100006,376.749725,2640820
2014-07-22,441.000000,443.799988,438.799988,442.600006,379.752747,3107308
2014-07-23,442.600006,453.100006,440.717010,449.299988,385.501373,4289654
2014-07-24,449.899994,449.899994,444.200012,445.700012,382.412598,3591357
2014-07-25,444.500000,445.000000,437.399994,438.799988,376.492310,3477880
2014-07-28,439.500000,442.100006,434.100006,437.100006,375.033722,2636436
2014-07-29,437.100006,440.799988,434.500000,438.000000,375.805939,3352050
2014-07-30,437.799988,438.299988,432.200012,434.299988,372.631348,2513957
